id,experiment_id,sample_name,sample_name_abbreviation,sample_type,time_point,replicate_number,met_id,precursor_formula,precursor_mass,product_formula,product_mass,intensity,intensity_units,intensity_corrected,intensity_corrected_units,intensity_normalized,intensity_normalized_units,intensity_theoretical,abs_devFromTheoretical,scan_type,used_,comment_
19005,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C9H7O2-,147,20999.99982,cps,20666.66649,cps,1,normMax,1,0,EPI,t,
19118,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C9H7O2-,147,18666.6665,cps,18333.33317,cps,1,normMax,1,0,EPI,t,
19231,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C9H7O2-,147,25666.66644,cps,25333.33311,cps,1,normMax,1,0,EPI,t,
19344,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C9H7O2-,147,11333.33323,cps,10999.9999,cps,1,normMax,1,0,EPI,t,
19511,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C9H7O2-,147,19999.99983,cps,19666.6665,cps,1,normMax,1,0,EPI,t,
19006,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C9H7O2-,148,666.6666609,cps,0,cps,0,normMax,0.098908499,0.098908499,EPI,t,
19119,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C9H7O2-,148,666.6666609,cps,0,cps,0,normMax,0.098908499,0.098908499,EPI,t,
19232,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C9H7O2-,148,333.3333304,cps,0,cps,0,normMax,0.098908499,0.098908499,EPI,t,
19345,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C9H7O2-,148,666.6666609,cps,0,cps,0,normMax,0.098908499,0.098908499,EPI,t,
19512,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C9H7O2-,148,333.3333304,cps,0,cps,0,normMax,0.098908499,0.098908499,EPI,t,
19007,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C9H7O2-,149,333.3333304,cps,0,cps,0,normMax,0.008474832,0.008474832,EPI,t,
19120,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C9H7O2-,149,666.6666609,cps,0,cps,0,normMax,0.008474832,0.008474832,EPI,t,
19233,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C9H7O2-,149,0,cps,0,cps,0,normMax,0.008474832,0.008474832,EPI,t,
19346,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C9H7O2-,149,333.3333304,cps,0,cps,0,normMax,0.008474832,0.008474832,EPI,t,
19513,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C9H7O2-,149,333.3333304,cps,0,cps,0,normMax,0.008474832,0.008474832,EPI,t,
19008,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C9H7O2-,150,0,cps,0,cps,0,normMax,0.000517926,0.000517926,EPI,t,
19121,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C9H7O2-,150,0,cps,0,cps,0,normMax,0.000517926,0.000517926,EPI,t,
19234,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C9H7O2-,150,0,cps,0,cps,0,normMax,0.000517926,0.000517926,EPI,t,
19347,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C9H7O2-,150,0,cps,0,cps,0,normMax,0.000517926,0.000517926,EPI,t,
19514,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C9H7O2-,150,0,cps,0,cps,0,normMax,0.000517926,0.000517926,EPI,t,
19009,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C9H7O2-,151,0,cps,0,cps,0,normMax,2.39E-05,2.39E-05,EPI,t,
19122,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C9H7O2-,151,0,cps,0,cps,0,normMax,2.39E-05,2.39E-05,EPI,t,
19235,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C9H7O2-,151,0,cps,0,cps,0,normMax,2.39E-05,2.39E-05,EPI,t,
19348,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C9H7O2-,151,0,cps,0,cps,0,normMax,2.39E-05,2.39E-05,EPI,t,
19515,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C9H7O2-,151,0,cps,0,cps,0,normMax,2.39E-05,2.39E-05,EPI,t,
19010,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C9H7O2-,152,0,cps,0,cps,0,normMax,8.92E-07,8.92E-07,EPI,t,
19123,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C9H7O2-,152,0,cps,0,cps,0,normMax,8.92E-07,8.92E-07,EPI,t,
19236,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C9H7O2-,152,0,cps,0,cps,0,normMax,8.92E-07,8.92E-07,EPI,t,
19349,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C9H7O2-,152,0,cps,0,cps,0,normMax,8.92E-07,8.92E-07,EPI,t,
19516,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C9H7O2-,152,0,cps,0,cps,0,normMax,8.92E-07,8.92E-07,EPI,t,
19011,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C9H7O2-,153,0,cps,0,cps,0,normMax,2.57E-08,2.57E-08,EPI,t,
19124,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C9H7O2-,153,0,cps,0,cps,0,normMax,2.57E-08,2.57E-08,EPI,t,
19237,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C9H7O2-,153,0,cps,0,cps,0,normMax,2.57E-08,2.57E-08,EPI,t,
19350,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C9H7O2-,153,0,cps,0,cps,0,normMax,2.57E-08,2.57E-08,EPI,t,
19517,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C9H7O2-,153,0,cps,0,cps,0,normMax,2.57E-08,2.57E-08,EPI,t,
19012,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C9H7O2-,154,0,cps,0,cps,0,normMax,5.05E-10,5.05E-10,EPI,t,
19125,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C9H7O2-,154,0,cps,0,cps,0,normMax,5.05E-10,5.05E-10,EPI,t,
19238,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C9H7O2-,154,0,cps,0,cps,0,normMax,5.05E-10,5.05E-10,EPI,t,
19351,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C9H7O2-,154,0,cps,0,cps,0,normMax,5.05E-10,5.05E-10,EPI,t,
19518,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C9H7O2-,154,0,cps,0,cps,0,normMax,5.05E-10,5.05E-10,EPI,t,
19013,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C9H7O2-,155,0,cps,0,cps,0,normMax,7.66E-12,7.66E-12,EPI,t,
19126,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C9H7O2-,155,0,cps,0,cps,0,normMax,7.66E-12,7.66E-12,EPI,t,
19239,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C9H7O2-,155,0,cps,0,cps,0,normMax,7.66E-12,7.66E-12,EPI,t,
19352,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C9H7O2-,155,0,cps,0,cps,0,normMax,7.66E-12,7.66E-12,EPI,t,
19519,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C9H7O2-,155,0,cps,0,cps,0,normMax,7.66E-12,7.66E-12,EPI,t,
19014,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C9H7O2-,156,0,cps,0,cps,0,normMax,0,,EPI,t,
19127,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C9H7O2-,156,0,cps,0,cps,0,normMax,0,,EPI,t,
19240,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C9H7O2-,156,0,cps,0,cps,0,normMax,0,,EPI,t,
19353,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C9H7O2-,156,0,cps,0,cps,0,normMax,0,,EPI,t,
19520,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C9H7O2-,156,0,cps,0,cps,0,normMax,0,,EPI,t,
18983,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C9H10NO2-,164,16333.33319,cps,15999.99986,cps,1,normMax,1,0,EPI,t,
19096,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C9H10NO2-,164,13666.66655,cps,13333.33322,cps,1,normMax,1,0,EPI,t,
19209,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C9H10NO2-,164,11999.9999,cps,11666.66657,cps,1,normMax,1,0,EPI,t,
19322,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C9H10NO2-,164,12666.66656,cps,12333.33323,cps,1,normMax,1,0,EPI,t,
19489,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C9H10NO2-,164,14999.99987,cps,14666.66654,cps,1,normMax,1,0,EPI,t,
18984,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C9H10NO2-,165,0,cps,0,cps,0,normMax,0.102947131,0.102947131,EPI,t,
19097,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C9H10NO2-,165,666.6666609,cps,0,cps,0,normMax,0.102947131,0.102947131,EPI,t,
19210,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C9H10NO2-,165,0,cps,0,cps,0,normMax,0.102947131,0.102947131,EPI,t,
19323,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C9H10NO2-,165,0,cps,0,cps,0,normMax,0.102947131,0.102947131,EPI,t,
19490,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C9H10NO2-,165,999.9999913,cps,0,cps,0,normMax,0.102947131,0.102947131,EPI,t,
18985,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C9H10NO2-,166,0,cps,0,cps,0,normMax,0.008875601,0.008875601,EPI,t,
19098,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C9H10NO2-,166,0,cps,0,cps,0,normMax,0.008875601,0.008875601,EPI,t,
19211,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C9H10NO2-,166,0,cps,0,cps,0,normMax,0.008875601,0.008875601,EPI,t,
19324,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C9H10NO2-,166,0,cps,0,cps,0,normMax,0.008875601,0.008875601,EPI,t,
19491,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C9H10NO2-,166,0,cps,0,cps,0,normMax,0.008875601,0.008875601,EPI,t,
18986,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C9H10NO2-,167,0,cps,0,cps,0,normMax,0.000552283,0.000552283,EPI,t,
19099,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C9H10NO2-,167,0,cps,0,cps,0,normMax,0.000552283,0.000552283,EPI,t,
19212,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C9H10NO2-,167,0,cps,0,cps,0,normMax,0.000552283,0.000552283,EPI,t,
19325,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C9H10NO2-,167,0,cps,0,cps,0,normMax,0.000552283,0.000552283,EPI,t,
19492,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C9H10NO2-,167,0,cps,0,cps,0,normMax,0.000552283,0.000552283,EPI,t,
18987,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C9H10NO2-,168,0,cps,0,cps,0,normMax,2.60E-05,2.60E-05,EPI,t,
19100,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C9H10NO2-,168,0,cps,0,cps,0,normMax,2.60E-05,2.60E-05,EPI,t,
19213,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C9H10NO2-,168,0,cps,0,cps,0,normMax,2.60E-05,2.60E-05,EPI,t,
19326,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C9H10NO2-,168,0,cps,0,cps,0,normMax,2.60E-05,2.60E-05,EPI,t,
19493,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C9H10NO2-,168,0,cps,0,cps,0,normMax,2.60E-05,2.60E-05,EPI,t,
18988,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C9H10NO2-,169,0,cps,0,cps,0,normMax,9.90E-07,9.90E-07,EPI,t,
19101,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C9H10NO2-,169,0,cps,0,cps,0,normMax,9.90E-07,9.90E-07,EPI,t,
19214,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C9H10NO2-,169,0,cps,0,cps,0,normMax,9.90E-07,9.90E-07,EPI,t,
19327,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C9H10NO2-,169,0,cps,0,cps,0,normMax,9.90E-07,9.90E-07,EPI,t,
19494,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C9H10NO2-,169,0,cps,0,cps,0,normMax,9.90E-07,9.90E-07,EPI,t,
18989,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C9H10NO2-,170,0,cps,0,cps,0,normMax,2.94E-08,2.94E-08,EPI,t,
19102,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C9H10NO2-,170,0,cps,0,cps,0,normMax,2.94E-08,2.94E-08,EPI,t,
19215,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C9H10NO2-,170,0,cps,0,cps,0,normMax,2.94E-08,2.94E-08,EPI,t,
19328,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C9H10NO2-,170,0,cps,0,cps,0,normMax,2.94E-08,2.94E-08,EPI,t,
19495,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C9H10NO2-,170,0,cps,0,cps,0,normMax,2.94E-08,2.94E-08,EPI,t,
18990,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C9H10NO2-,171,0,cps,0,cps,0,normMax,9.62E-11,9.62E-11,EPI,t,
19103,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C9H10NO2-,171,0,cps,0,cps,0,normMax,9.62E-11,9.62E-11,EPI,t,
19216,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C9H10NO2-,171,0,cps,0,cps,0,normMax,9.62E-11,9.62E-11,EPI,t,
19329,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C9H10NO2-,171,0,cps,0,cps,0,normMax,9.62E-11,9.62E-11,EPI,t,
19496,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C9H10NO2-,171,0,cps,0,cps,0,normMax,9.62E-11,9.62E-11,EPI,t,
18991,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C9H10NO2-,172,0,cps,0,cps,0,normMax,0,,EPI,t,
19104,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C9H10NO2-,172,0,cps,0,cps,0,normMax,0,,EPI,t,
19217,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C9H10NO2-,172,0,cps,0,cps,0,normMax,0,,EPI,t,
19330,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C9H10NO2-,172,0,cps,0,cps,0,normMax,0,,EPI,t,
19497,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C9H10NO2-,172,0,cps,0,cps,0,normMax,0,,EPI,t,
18992,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C9H10NO2-,173,0,cps,0,cps,0,normMax,0,,EPI,t,
19105,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C9H10NO2-,173,0,cps,0,cps,0,normMax,0,,EPI,t,
19218,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C9H10NO2-,173,0,cps,0,cps,0,normMax,0,,EPI,t,
19331,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C9H10NO2-,173,0,cps,0,cps,0,normMax,0,,EPI,t,
19498,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C9H10NO2-,173,0,cps,0,cps,0,normMax,0,,EPI,t,
18993,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C8H7-,103,1999.999983,cps,0,cps,,normMax,1,1,EPI,t,
